"ID","shape","outlierType","outlierPosition","choice","success","rt","majorityOfMostRegularShapes","rot1","rot2","rot3","rot4","rot5","rot6","dil1","dil2","dil3","dil4","dil5","dil6","usedTouchscreen","population","age","classe"
"LIPS","trapezoid",0,5,6,1,2850,TRUE,"2","5","6","4","3","1","3","6","1","5","2","4",TRUE,"baboons",NA,NA
"LIPS","isoTrapezoid",3,4,2,0,2830,TRUE,"3","2","6","1","4","5","2","4","3","6","1","5",TRUE,"baboons",NA,NA
"LIPS","losange",0,3,4,1,1299,FALSE,"4","6","2","1","5","3","3","5","6","2","1","4",TRUE,"baboons",NA,NA
"LIPS","kite",1,2,3,1,2109,FALSE,"3","6","1","2","5","4","6","2","3","4","1","5",TRUE,"baboons",NA,NA
"LIPS","kite",0,4,3,0,2070,FALSE,"5","1","6","2","4","3","6","5","1","2","4","3",TRUE,"baboons",NA,NA
"LIPS","isoTrapezoid",2,5,4,0,1809,FALSE,"6","5","3","1","4","2","1","2","3","4","6","5",TRUE,"baboons",NA,NA
"LIPS","parallelogram",3,0,1,1,2109,TRUE,"2","5","6","3","1","4","5","1","4","3","2","6",TRUE,"baboons",NA,NA
"LIPS","losange",0,1,5,0,1750,TRUE,"2","5","4","3","1","6","2","4","5","1","3","6",TRUE,"baboons",NA,NA
"LIPS","hinge",2,3,4,1,559,TRUE,"2","6","5","3","1","4","2","3","6","5","4","1",TRUE,"baboons",NA,NA
"LIPS","losange",2,3,5,0,3570,FALSE,"1","2","6","3","5","4","5","4","2","3","1","6",TRUE,"baboons",NA,NA
"LIPS","kite",3,2,3,1,1561,FALSE,"1","5","2","4","6","3","4","2","3","6","1","5",TRUE,"baboons",NA,NA
"LIPS","hinge",3,2,3,1,1680,TRUE,"5","2","6","4","3","1","5","1","2","3","6","4",TRUE,"baboons",NA,NA
"LIPS","random",0,1,2,1,920,TRUE,"1","3","2","5","6","4","4","6","1","5","3","2",TRUE,"baboons",NA,NA
"LIPS","rustedHinge",0,4,3,0,760,TRUE,"4","6","1","3","5","2","1","5","6","4","3","2",TRUE,"baboons",NA,NA
"LIPS","isoTrapezoid",0,2,1,0,4500,TRUE,"2","1","3","5","6","4","1","4","5","3","2","6",TRUE,"baboons",NA,NA
"LIPS","square",1,4,5,1,1090,TRUE,"1","5","2","3","4","6","6","2","1","3","5","4",TRUE,"baboons",NA,NA
"LIPS","square",2,0,3,0,4990,FALSE,"3","6","2","5","1","4","2","3","4","5","6","1",TRUE,"baboons",NA,NA
"LIPS","trapezoid",1,1,2,1,4051,FALSE,"1","4","6","3","5","2","1","2","3","6","4","5",TRUE,"baboons",NA,NA
"LIPS","random",0,2,5,0,3311,FALSE,"6","5","4","2","1","3","1","5","4","2","3","6",TRUE,"baboons",NA,NA
"LIPS","losange",2,4,2,0,1971,TRUE,"4","1","3","2","6","5","5","6","3","2","4","1",TRUE,"baboons",NA,NA
"LIPS","rightKite",2,1,1,0,949,TRUE,"6","3","5","1","2","4","6","5","1","4","3","2",TRUE,"baboons",NA,NA
"LIPS","hinge",0,4,5,1,920,FALSE,"3","5","6","2","1","4","6","4","3","5","2","1",TRUE,"baboons",NA,NA
"LIPS","rustedHinge",1,0,1,1,2939,TRUE,"6","5","2","3","4","1","1","5","2","4","6","3",TRUE,"baboons",NA,NA
"LIPS","losange",1,4,5,1,2391,TRUE,"6","1","4","5","3","2","3","1","4","6","5","2",TRUE,"baboons",NA,NA
"LIPS","hinge",2,4,5,1,941,FALSE,"6","3","1","4","5","2","6","5","3","2","4","1",TRUE,"baboons",NA,NA
"LIPS","kite",3,4,4,0,1439,TRUE,"4","6","5","1","3","2","1","3","4","2","5","6",TRUE,"baboons",NA,NA
"LIPS","trapezoid",0,2,3,1,2080,FALSE,"6","4","3","2","1","5","5","1","4","6","3","2",TRUE,"baboons",NA,NA
"LIPS","rightKite",2,3,4,1,781,FALSE,"2","4","3","6","5","1","3","2","4","1","6","5",TRUE,"baboons",NA,NA
"LIPS","random",3,0,3,0,1811,FALSE,"3","5","1","2","6","4","5","4","6","3","2","1",TRUE,"baboons",NA,NA
"LIPS","parallelogram",2,4,5,1,4320,FALSE,"1","3","6","5","4","2","4","2","6","3","1","5",TRUE,"baboons",NA,NA
"LIPS","square",3,3,4,1,1682,TRUE,"5","2","3","4","1","6","4","3","1","5","2","6",TRUE,"baboons",NA,NA
"LIPS","losange",1,3,3,0,2920,FALSE,"4","2","5","3","1","6","1","2","5","4","3","6",TRUE,"baboons",NA,NA
"LIPS","rectangle",1,5,3,0,1270,FALSE,"2","4","1","5","6","3","5","2","6","4","3","1",TRUE,"baboons",NA,NA
"LIPS","trapezoid",3,5,6,1,1000,TRUE,"2","3","5","1","4","6","6","5","4","2","1","3",TRUE,"baboons",NA,NA
"LIPS","rectangle",2,4,1,0,4910,TRUE,"5","2","1","3","4","6","4","6","5","3","2","1",TRUE,"baboons",NA,NA
"LIPS","losange",3,2,6,0,2891,FALSE,"2","6","4","1","5","3","6","2","3","4","5","1",TRUE,"baboons",NA,NA
"LIPS","kite",2,3,4,1,1760,TRUE,"2","3","6","1","4","5","3","4","2","5","6","1",TRUE,"baboons",NA,NA
"LIPS","rightKite",3,3,4,1,2811,FALSE,"2","5","6","1","4","3","6","2","1","4","3","5",TRUE,"baboons",NA,NA
"LIPS","isoTrapezoid",3,4,5,1,2148,FALSE,"5","4","6","2","1","3","5","1","6","2","4","3",TRUE,"baboons",NA,NA
"LIPS","kite",0,3,1,0,1830,TRUE,"4","5","2","1","6","3","3","6","5","1","2","4",TRUE,"baboons",NA,NA
"LIPS","parallelogram",2,1,3,0,1199,TRUE,"3","6","1","5","4","2","4","1","5","6","3","2",TRUE,"baboons",NA,NA
"LIPS","rectangle",3,0,1,1,1900,FALSE,"2","5","3","6","1","4","2","5","3","4","6","1",TRUE,"baboons",NA,NA
"LIPS","random",1,0,1,1,1590,TRUE,"3","1","5","4","6","2","4","2","1","3","6","5",TRUE,"baboons",NA,NA
"LIPS","parallelogram",0,1,2,1,1291,FALSE,"2","6","4","3","1","5","6","4","1","5","2","3",TRUE,"baboons",NA,NA
"LIPS","rustedHinge",0,4,3,0,3512,FALSE,"3","5","6","1","4","2","4","3","5","1","2","6",TRUE,"baboons",NA,NA
"LIPS","parallelogram",0,2,1,0,900,TRUE,"5","4","2","1","6","3","2","1","6","4","3","5",TRUE,"baboons",NA,NA
"LIPS","isoTrapezoid",0,2,6,0,1932,FALSE,"2","3","5","1","4","6","5","2","4","3","1","6",TRUE,"baboons",NA,NA
"LIPS","kite",1,2,3,1,1930,TRUE,"4","5","3","6","2","1","4","2","5","6","1","3",TRUE,"baboons",NA,NA
"LIPS","rectangle",0,0,6,0,2199,TRUE,"4","1","2","5","3","6","6","2","1","3","4","5",TRUE,"baboons",NA,NA
"LIPS","hinge",1,1,2,1,1109,FALSE,"4","5","3","1","2","6","6","3","1","4","2","5",TRUE,"baboons",NA,NA
"LIPS","rustedHinge",1,0,4,0,1840,FALSE,"3","4","5","6","1","2","2","4","3","5","6","1",TRUE,"baboons",NA,NA
"LIPS","trapezoid",2,5,6,1,2410,FALSE,"3","5","2","6","4","1","5","1","2","4","3","6",TRUE,"baboons",NA,NA
"LIPS","hinge",0,3,1,0,2520,TRUE,"6","3","2","5","1","4","6","3","5","2","1","4",TRUE,"baboons",NA,NA
"LIPS","trapezoid",2,0,3,0,3951,TRUE,"2","1","5","3","6","4","6","3","4","1","5","2",TRUE,"baboons",NA,NA
"LIPS","square",0,1,2,1,2340,TRUE,"3","2","6","5","1","4","3","4","1","5","2","6",TRUE,"baboons",NA,NA
"LIPS","losange",3,2,3,1,2631,TRUE,"5","3","6","1","2","4","1","3","2","5","4","6",TRUE,"baboons",NA,NA
"LIPS","hinge",1,2,6,0,4311,TRUE,"4","5","6","3","2","1","3","4","5","2","1","6",TRUE,"baboons",NA,NA
"LIPS","square",0,2,3,1,1049,FALSE,"2","5","3","4","1","6","4","2","1","5","3","6",TRUE,"baboons",NA,NA
"LIPS","rectangle",2,1,2,1,840,FALSE,"3","2","4","6","5","1","4","3","1","6","2","5",TRUE,"baboons",NA,NA
"LIPS","rectangle",0,0,4,0,4000,FALSE,"6","3","1","4","5","2","5","4","6","1","2","3",TRUE,"baboons",NA,NA
"LIPS","random",1,1,2,1,1170,FALSE,"5","4","3","6","2","1","4","1","2","6","5","3",TRUE,"baboons",NA,NA
"LIPS","rustedHinge",2,3,4,1,650,FALSE,"4","5","1","6","2","3","3","2","1","6","4","5",TRUE,"baboons",NA,NA
"LIPS","square",1,5,6,1,2811,FALSE,"4","6","5","3","2","1","5","4","6","1","3","2",TRUE,"baboons",NA,NA
"LIPS","parallelogram",1,5,6,1,979,TRUE,"5","6","4","3","1","2","1","5","3","2","6","4",TRUE,"baboons",NA,NA
"LIPS","square",3,1,2,1,611,FALSE,"4","2","5","3","1","6","4","1","5","3","2","6",TRUE,"baboons",NA,NA
"LIPS","random",2,5,3,0,1320,TRUE,"1","5","6","2","4","3","5","2","1","4","6","3",TRUE,"baboons",NA,NA
"LIPS","rightKite",0,5,3,0,2990,TRUE,"5","4","6","3","1","2","6","2","3","4","5","1",TRUE,"baboons",NA,NA
"LIPS","rightKite",1,3,5,0,2650,FALSE,"4","5","6","2","1","3","4","2","6","5","1","3",TRUE,"baboons",NA,NA
"LIPS","isoTrapezoid",1,2,3,1,2391,TRUE,"2","6","5","4","3","1","5","3","2","1","6","4",TRUE,"baboons",NA,NA
"LIPS","trapezoid",3,0,1,1,2320,FALSE,"6","5","3","4","1","2","3","5","2","6","4","1",TRUE,"baboons",NA,NA
"LIPS","rustedHinge",3,1,6,0,2311,FALSE,"2","4","1","5","3","6","5","3","4","2","6","1",TRUE,"baboons",NA,NA
"LIPS","square",2,5,3,0,1320,TRUE,"1","5","2","4","3","6","1","6","3","2","5","4",TRUE,"baboons",NA,NA
"LIPS","hinge",1,4,4,0,2680,TRUE,"3","4","1","5","6","2","6","4","2","3","5","1",TRUE,"baboons",NA,NA
"LIPS","rustedHinge",1,0,3,0,1141,FALSE,"4","3","6","5","1","2","1","6","3","4","5","2",TRUE,"baboons",NA,NA
"LIPS","isoTrapezoid",2,1,3,0,1830,FALSE,"6","2","5","3","4","1","5","2","3","6","1","4",TRUE,"baboons",NA,NA
"LIPS","parallelogram",1,5,6,1,2270,FALSE,"6","4","2","3","1","5","1","4","3","5","2","6",TRUE,"baboons",NA,NA
"LIPS","hinge",2,3,4,1,2340,TRUE,"4","3","2","6","1","5","1","3","6","5","4","2",TRUE,"baboons",NA,NA
"LIPS","parallelogram",3,3,3,0,1090,TRUE,"4","3","6","1","2","5","4","3","1","2","5","6",TRUE,"baboons",NA,NA
"LIPS","kite",3,1,3,0,3449,TRUE,"5","3","2","6","4","1","5","1","4","6","2","3",TRUE,"baboons",NA,NA
"LIPS","square",2,1,2,1,3410,TRUE,"6","4","2","1","5","3","4","6","1","3","5","2",TRUE,"baboons",NA,NA
"LIPS","square",0,2,3,1,2141,FALSE,"6","3","1","5","4","2","4","5","2","3","6","1",TRUE,"baboons",NA,NA
"LIPS","rightKite",0,2,3,1,1568,FALSE,"5","6","4","2","1","3","2","1","4","5","6","3",TRUE,"baboons",NA,NA
"LIPS","rustedHinge",2,5,6,1,1539,FALSE,"4","2","3","6","1","5","5","3","2","1","4","6",TRUE,"baboons",NA,NA
"LIPS","trapezoid",0,1,3,0,2420,FALSE,"6","5","1","3","2","4","2","1","6","4","5","3",TRUE,"baboons",NA,NA
"LIPS","isoTrapezoid",1,0,4,0,961,FALSE,"2","3","6","1","4","5","1","6","3","5","2","4",TRUE,"baboons",NA,NA
"LIPS","kite",1,4,5,1,1648,TRUE,"1","5","6","3","4","2","2","1","6","5","3","4",TRUE,"baboons",NA,NA
"LIPS","rightKite",3,5,6,1,2111,FALSE,"5","4","6","1","3","2","3","2","6","5","1","4",TRUE,"baboons",NA,NA
"LIPS","square",3,4,6,0,1830,TRUE,"6","4","5","2","3","1","4","5","6","3","2","1",TRUE,"baboons",NA,NA
"LIPS","losange",0,2,4,0,1920,TRUE,"5","6","4","1","3","2","5","6","3","1","4","2",TRUE,"baboons",NA,NA
"LIPS","trapezoid",1,3,4,1,1330,FALSE,"2","1","6","4","3","5","5","3","2","1","4","6",TRUE,"baboons",NA,NA
"LIPS","losange",0,0,5,0,3230,FALSE,"5","4","1","6","2","3","5","2","6","1","3","4",TRUE,"baboons",NA,NA
"LIPS","random",3,3,4,1,1330,FALSE,"5","6","1","2","4","3","5","1","2","6","3","4",TRUE,"baboons",NA,NA
"LIPS","rectangle",2,1,2,1,920,FALSE,"5","6","3","4","2","1","6","1","5","2","4","3",TRUE,"baboons",NA,NA
"LIPS","trapezoid",3,2,2,0,1811,TRUE,"2","1","4","3","6","5","4","1","6","2","5","3",TRUE,"baboons",NA,NA
"LIPS","losange",1,3,4,1,1861,FALSE,"3","1","4","6","5","2","3","6","5","2","4","1",TRUE,"baboons",NA,NA
"LIPS","trapezoid",1,0,1,1,1699,TRUE,"1","3","5","6","4","2","2","4","1","6","5","3",TRUE,"baboons",NA,NA
"LIPS","hinge",3,0,5,0,2879,TRUE,"3","6","5","4","1","2","1","6","3","2","4","5",TRUE,"baboons",NA,NA
"LIPS","isoTrapezoid",1,3,1,0,2131,TRUE,"6","2","4","1","5","3","3","1","5","4","6","2",TRUE,"baboons",NA,NA
"LIPS","rectangle",0,1,2,1,1301,FALSE,"3","1","2","6","5","4","2","1","5","4","6","3",TRUE,"baboons",NA,NA
"LIPS","parallelogram",1,0,1,1,1971,TRUE,"1","5","2","3","4","6","4","3","2","5","1","6",TRUE,"baboons",NA,NA
"LIPS","kite",3,4,3,0,3061,FALSE,"4","1","6","2","5","3","6","2","1","4","5","3",TRUE,"baboons",NA,NA
"LIPS","rightKite",1,3,2,0,1920,FALSE,"4","1","5","2","6","3","5","6","3","2","1","4",TRUE,"baboons",NA,NA
"LIPS","kite",2,4,5,1,650,FALSE,"5","1","6","3","2","4","4","1","6","5","3","2",TRUE,"baboons",NA,NA
"LIPS","hinge",0,5,2,0,1721,FALSE,"2","1","4","6","3","5","3","1","2","5","6","4",TRUE,"baboons",NA,NA
"LIPS","kite",1,5,6,1,969,FALSE,"5","2","1","6","3","4","2","4","3","1","6","5",TRUE,"baboons",NA,NA
"LIPS","square",3,4,4,0,1230,FALSE,"4","5","3","1","6","2","1","6","3","4","2","5",TRUE,"baboons",NA,NA
"LIPS","rustedHinge",0,0,1,1,1240,FALSE,"1","5","6","2","4","3","4","2","6","5","1","3",TRUE,"baboons",NA,NA
"LIPS","random",0,4,5,1,1031,FALSE,"2","6","4","5","1","3","3","5","6","2","1","4",TRUE,"baboons",NA,NA
"LIPS","rectangle",1,2,3,1,1109,TRUE,"3","2","1","6","5","4","5","2","6","1","4","3",TRUE,"baboons",NA,NA
"LIPS","parallelogram",0,2,3,1,729,FALSE,"3","6","2","1","4","5","5","1","6","3","4","2",TRUE,"baboons",NA,NA
"LIPS","parallelogram",3,1,6,0,1619,FALSE,"4","3","2","6","5","1","1","5","3","2","4","6",TRUE,"baboons",NA,NA
"LIPS","rustedHinge",3,4,5,1,2719,FALSE,"2","6","5","4","3","1","3","2","4","1","6","5",TRUE,"baboons",NA,NA
"LIPS","square",0,4,3,0,1250,TRUE,"3","6","1","2","4","5","5","2","6","4","1","3",TRUE,"baboons",NA,NA
"LIPS","rectangle",0,0,1,1,2361,TRUE,"5","2","4","3","1","6","4","2","1","3","5","6",TRUE,"baboons",NA,NA
"LIPS","parallelogram",0,5,6,1,1580,TRUE,"4","2","1","5","3","6","2","5","3","4","6","1",TRUE,"baboons",NA,NA
"LIPS","rustedHinge",1,0,4,0,1580,TRUE,"5","1","3","6","2","4","5","6","4","1","3","2",TRUE,"baboons",NA,NA
"LIPS","isoTrapezoid",2,5,6,1,4029,TRUE,"5","1","6","4","2","3","3","6","2","4","5","1",TRUE,"baboons",NA,NA
"LIPS","rectangle",1,0,6,0,2801,FALSE,"6","3","2","1","4","5","1","2","3","4","6","5",TRUE,"baboons",NA,NA
"LIPS","square",1,5,5,0,801,TRUE,"2","1","3","5","6","4","4","3","6","2","1","5",TRUE,"baboons",NA,NA
"LIPS","random",0,4,5,1,721,TRUE,"2","4","5","3","6","1","2","5","6","4","1","3",TRUE,"baboons",NA,NA
"LIPS","parallelogram",2,5,6,1,1281,FALSE,"6","2","4","5","1","3","4","1","5","2","3","6",TRUE,"baboons",NA,NA
"LIPS","losange",1,5,6,1,1010,TRUE,"1","4","5","6","3","2","1","6","5","4","2","3",TRUE,"baboons",NA,NA
"LIPS","rustedHinge",0,0,3,0,949,TRUE,"2","3","1","4","6","5","6","4","5","1","3","2",TRUE,"baboons",NA,NA
"LIPS","rustedHinge",3,4,3,0,2820,TRUE,"6","3","2","1","5","4","1","2","5","4","6","3",TRUE,"baboons",NA,NA
"LIPS","trapezoid",3,1,2,1,1600,FALSE,"3","4","1","6","5","2","3","2","5","1","6","4",TRUE,"baboons",NA,NA
"LIPS","kite",2,2,3,1,990,TRUE,"5","3","6","4","2","1","3","5","2","4","6","1",TRUE,"baboons",NA,NA
"LIPS","isoTrapezoid",0,1,2,1,1371,FALSE,"5","2","4","6","1","3","1","6","3","2","5","4",TRUE,"baboons",NA,NA
"LIPS","rectangle",2,2,3,1,951,TRUE,"5","2","1","6","3","4","2","4","5","1","6","3",TRUE,"baboons",NA,NA
"LIPS","rightKite",3,3,6,0,3311,TRUE,"5","6","2","3","1","4","5","6","2","4","3","1",TRUE,"baboons",NA,NA
"LIPS","rightKite",2,1,2,1,1611,FALSE,"1","2","6","5","3","4","3","1","4","6","5","2",TRUE,"baboons",NA,NA
"LIPS","square",2,3,4,1,971,FALSE,"4","5","1","3","2","6","4","2","3","1","6","5",TRUE,"baboons",NA,NA
"LIPS","losange",2,0,3,0,1580,TRUE,"4","3","1","6","2","5","4","2","6","3","1","5",TRUE,"baboons",NA,NA
"LIPS","losange",3,0,1,1,1889,FALSE,"1","5","6","2","3","4","4","3","2","1","5","6",TRUE,"baboons",NA,NA
"LIPS","rightKite",1,3,4,1,740,TRUE,"5","2","4","3","1","6","2","6","4","1","5","3",TRUE,"baboons",NA,NA
"LIPS","rightKite",2,5,2,0,4061,TRUE,"2","1","5","3","6","4","3","1","4","5","2","6",TRUE,"baboons",NA,NA
"LIPS","square",1,3,4,1,3289,FALSE,"5","3","2","4","6","1","2","6","4","5","3","1",TRUE,"baboons",NA,NA
"LIPS","kite",0,2,4,0,1240,TRUE,"3","5","2","1","4","6","6","3","2","5","1","4",TRUE,"baboons",NA,NA
"LIPS","losange",2,2,2,0,2391,FALSE,"3","2","4","1","6","5","5","3","2","4","6","1",TRUE,"baboons",NA,NA
"LIPS","isoTrapezoid",3,1,3,0,1750,FALSE,"2","4","1","5","6","3","1","4","6","5","3","2",TRUE,"baboons",NA,NA
"LIPS","random",3,2,3,1,2182,TRUE,"2","4","1","6","5","3","2","1","4","6","5","3",TRUE,"baboons",NA,NA
"LIPS","rectangle",3,2,1,0,3311,FALSE,"1","4","6","5","3","2","5","4","6","2","3","1",TRUE,"baboons",NA,NA
"LIPS","hinge",1,2,3,1,2430,FALSE,"1","2","4","5","6","3","1","5","2","4","3","6",TRUE,"baboons",NA,NA
"LIPS","random",2,1,3,0,2260,TRUE,"1","2","6","3","5","4","3","4","1","2","6","5",TRUE,"baboons",NA,NA
"LIPS","losange",3,2,1,0,2250,TRUE,"6","1","5","2","3","4","3","4","2","6","1","5",TRUE,"baboons",NA,NA
"LIPS","random",1,5,4,0,2580,FALSE,"4","5","3","6","1","2","2","5","4","3","6","1",TRUE,"baboons",NA,NA
"LIPS","hinge",2,1,2,1,1680,FALSE,"4","3","1","2","6","5","5","2","6","1","4","3",TRUE,"baboons",NA,NA
"LIPS","parallelogram",2,3,5,0,4840,TRUE,"1","6","3","2","4","5","6","2","3","4","5","1",TRUE,"baboons",NA,NA
"LIPS","kite",0,1,6,0,1809,FALSE,"3","4","6","5","2","1","3","4","2","1","5","6",TRUE,"baboons",NA,NA
"LIPS","rectangle",3,5,6,1,1172,TRUE,"5","2","4","3","1","6","5","6","3","1","2","4",TRUE,"baboons",NA,NA
"LIPS","rightKite",0,5,1,0,3230,TRUE,"1","3","4","6","5","2","6","3","4","2","1","5",TRUE,"baboons",NA,NA
"LIPS","random",2,3,1,0,4391,FALSE,"1","4","6","5","3","2","1","5","3","6","2","4",TRUE,"baboons",NA,NA
"LIPS","hinge",0,4,4,0,2461,TRUE,"6","4","3","1","5","2","6","2","4","1","3","5",TRUE,"baboons",NA,NA
"LIPS","random",1,3,4,1,2453,TRUE,"5","1","4","6","2","3","6","2","3","5","4","1",TRUE,"baboons",NA,NA
"LIPS","trapezoid",2,4,2,0,2809,FALSE,"4","6","3","5","1","2","3","4","1","2","5","6",TRUE,"baboons",NA,NA
"LIPS","trapezoid",2,2,6,0,2902,TRUE,"5","3","1","2","4","6","5","3","6","1","4","2",TRUE,"baboons",NA,NA
"LIPS","isoTrapezoid",0,3,1,0,1500,TRUE,"1","3","4","2","6","5","6","4","2","3","1","5",TRUE,"baboons",NA,NA
"LIPS","trapezoid",0,1,2,1,1559,TRUE,"6","2","1","4","3","5","1","2","4","6","5","3",TRUE,"baboons",NA,NA
"LIPS","isoTrapezoid",3,0,1,1,3082,TRUE,"2","4","1","6","3","5","5","1","3","2","6","4",TRUE,"baboons",NA,NA
"LIPS","hinge",3,4,5,1,871,FALSE,"2","5","3","6","1","4","2","3","6","1","4","5",TRUE,"baboons",NA,NA
"LIPS","rustedHinge",2,0,1,1,578,TRUE,"2","1","3","4","5","6","2","6","3","1","5","4",TRUE,"baboons",NA,NA
"LIPS","random",3,2,5,0,1109,FALSE,"3","1","2","5","4","6","1","3","6","5","2","4",TRUE,"baboons",NA,NA
"LIPS","square",0,1,6,0,3809,TRUE,"5","4","6","2","3","1","2","3","1","4","6","5",TRUE,"baboons",NA,NA
"LIPS","rustedHinge",3,5,4,0,1469,FALSE,"3","5","6","2","1","4","6","3","4","1","5","2",TRUE,"baboons",NA,NA
"LIPS","random",0,5,6,1,1930,TRUE,"3","5","2","6","1","4","5","2","6","4","1","3",TRUE,"baboons",NA,NA
"LIPS","isoTrapezoid",2,3,5,0,2691,FALSE,"5","4","2","6","3","1","2","6","5","1","3","4",TRUE,"baboons",NA,NA
"LIPS","parallelogram",2,1,4,0,1633,TRUE,"5","3","4","2","6","1","4","3","2","1","6","5",TRUE,"baboons",NA,NA
"LIPS","hinge",3,5,3,0,1020,TRUE,"4","6","1","2","3","5","5","4","6","2","3","1",TRUE,"baboons",NA,NA
"LIPS","kite",2,5,6,1,1352,TRUE,"4","3","6","1","5","2","2","5","1","6","4","3",TRUE,"baboons",NA,NA
"LIPS","rectangle",2,2,3,1,1406,TRUE,"6","4","2","1","3","5","1","2","3","4","5","6",TRUE,"baboons",NA,NA
"LIPS","rustedHinge",1,4,5,1,1031,FALSE,"1","3","4","2","6","5","3","4","5","1","2","6",TRUE,"baboons",NA,NA
"LIPS","isoTrapezoid",3,0,1,1,1078,TRUE,"2","3","1","4","5","6","1","2","4","6","3","5",TRUE,"baboons",NA,NA
"LIPS","trapezoid",1,5,6,1,641,TRUE,"4","6","3","1","5","2","2","6","1","3","4","5",TRUE,"baboons",NA,NA
"LIPS","parallelogram",2,4,6,0,590,FALSE,"5","1","6","3","4","2","5","4","1","3","6","2",TRUE,"baboons",NA,NA
"LIPS","isoTrapezoid",0,3,3,0,3930,FALSE,"3","4","2","5","6","1","4","5","1","6","2","3",TRUE,"baboons",NA,NA
"LIPS","hinge",2,4,5,1,629,TRUE,"1","2","3","5","6","4","2","6","1","5","4","3",TRUE,"baboons",NA,NA
"LIPS","trapezoid",2,5,4,0,938,FALSE,"1","3","5","6","4","2","2","1","4","6","3","5",TRUE,"baboons",NA,NA
"LIPS","parallelogram",1,2,3,1,801,FALSE,"3","1","2","5","6","4","4","2","3","6","5","1",TRUE,"baboons",NA,NA
"LIPS","hinge",2,4,6,0,410,FALSE,"5","3","1","2","6","4","2","1","5","3","4","6",TRUE,"baboons",NA,NA
"LIPS","losange",2,3,1,0,3059,FALSE,"6","3","2","1","4","5","4","3","5","1","2","6",TRUE,"baboons",NA,NA
"LIPS","rightKite",1,2,4,0,422,FALSE,"1","5","6","3","4","2","5","2","4","3","6","1",TRUE,"baboons",NA,NA
"LIPS","square",2,2,4,0,1051,FALSE,"2","5","3","6","1","4","5","2","1","3","6","4",TRUE,"baboons",NA,NA
"LIPS","isoTrapezoid",0,3,3,0,1750,TRUE,"4","3","6","1","5","2","5","6","4","3","2","1",TRUE,"baboons",NA,NA
"LIPS","hinge",1,0,6,0,2582,TRUE,"2","3","6","4","5","1","2","5","6","4","1","3",TRUE,"baboons",NA,NA
"LIPS","rustedHinge",3,4,2,0,4059,TRUE,"6","4","5","1","3","2","5","3","6","2","1","4",TRUE,"baboons",NA,NA
"LIPS","rectangle",1,3,1,0,2859,FALSE,"6","2","1","4","3","5","1","2","4","3","5","6",TRUE,"baboons",NA,NA
"LIPS","rectangle",0,1,3,0,3562,FALSE,"4","6","2","1","3","5","5","1","4","2","6","3",TRUE,"baboons",NA,NA
"LIPS","square",1,0,3,0,1910,TRUE,"6","2","3","4","5","1","5","2","3","6","1","4",TRUE,"baboons",NA,NA
"LIPS","isoTrapezoid",1,0,4,0,711,FALSE,"2","5","6","1","3","4","4","3","1","2","6","5",TRUE,"baboons",NA,NA
"LIPS","isoTrapezoid",1,0,3,0,2340,TRUE,"3","2","6","4","1","5","3","5","4","1","2","6",TRUE,"baboons",NA,NA
"LIPS","random",2,0,4,0,1047,TRUE,"1","3","4","6","5","2","6","5","4","3","1","2",TRUE,"baboons",NA,NA
"LIPS","parallelogram",0,0,2,0,1020,TRUE,"2","1","4","3","6","5","3","4","6","1","2","5",TRUE,"baboons",NA,NA
"LIPS","losange",3,3,4,1,2461,FALSE,"5","3","4","1","2","6","1","4","5","2","3","6",TRUE,"baboons",NA,NA
"LIPS","losange",0,2,3,1,1230,FALSE,"1","6","3","5","2","4","5","4","6","2","1","3",TRUE,"baboons",NA,NA
"LIPS","square",1,4,3,0,1113,FALSE,"3","6","1","5","4","2","3","1","2","5","6","4",TRUE,"baboons",NA,NA
"LIPS","rightKite",2,1,2,1,2469,FALSE,"2","5","4","6","3","1","3","1","2","6","4","5",TRUE,"baboons",NA,NA
"LIPS","trapezoid",1,0,6,0,2008,FALSE,"3","6","5","4","2","1","6","3","5","2","4","1",TRUE,"baboons",NA,NA
"LIPS","random",3,4,5,1,1160,TRUE,"3","6","4","2","1","5","4","1","2","3","6","5",TRUE,"baboons",NA,NA
"LIPS","parallelogram",1,3,4,1,1129,TRUE,"2","6","4","3","5","1","4","3","5","2","1","6",TRUE,"baboons",NA,NA
"LIPS","rustedHinge",0,2,2,0,1801,FALSE,"5","1","3","4","6","2","3","1","4","5","2","6",TRUE,"baboons",NA,NA
"LIPS","rustedHinge",2,0,1,1,672,TRUE,"5","6","1","2","3","4","5","2","1","3","6","4",TRUE,"baboons",NA,NA
"LIPS","random",1,3,2,0,1121,FALSE,"3","5","1","2","4","6","2","1","5","3","4","6",TRUE,"baboons",NA,NA
"LIPS","losange",1,2,3,1,4281,TRUE,"1","5","6","2","4","3","2","1","5","4","6","3",TRUE,"baboons",NA,NA
"LIPS","kite",3,1,3,0,2168,FALSE,"1","2","6","4","5","3","1","5","3","6","4","2",TRUE,"baboons",NA,NA
"LIPS","parallelogram",0,5,1,0,2801,FALSE,"2","5","6","1","3","4","6","4","5","3","2","1",TRUE,"baboons",NA,NA
"LIPS","rectangle",3,2,3,1,1723,TRUE,"3","2","5","4","6","1","5","4","1","6","3","2",TRUE,"baboons",NA,NA
